group,user,kc,competency
e21640b4aea9349ad77d86d6017cb061,47813ad0c16e58f98f9c9b049195600b,CO.6,0.5768848993260256
e21640b4aea9349ad77d86d6017cb061,47813ad0c16e58f98f9c9b049195600b,MG.1,0.2787136290784381
e21640b4aea9349ad77d86d6017cb061,4ec219610dc2770a6877e012f1f4275f,GMD.4,0.4492495488496086
e21640b4aea9349ad77d86d6017cb061,4ec219610dc2770a6877e012f1f4275f,CO.5,0.42728683269841616
e21640b4aea9349ad77d86d6017cb061,4ec219610dc2770a6877e012f1f4275f,CO.6,0.4171331936298507
e21640b4aea9349ad77d86d6017cb061,4ec219610dc2770a6877e012f1f4275f,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,520ea7a4dffdd14646427cb35cab5367,GMD.4,0.376765520608176
e21640b4aea9349ad77d86d6017cb061,520ea7a4dffdd14646427cb35cab5367,CO.5,0.34220837368081064
e21640b4aea9349ad77d86d6017cb061,520ea7a4dffdd14646427cb35cab5367,CO.6,0.329541789066385
e21640b4aea9349ad77d86d6017cb061,520ea7a4dffdd14646427cb35cab5367,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,5cce64bf55190c8816d80129f875b351,GMD.4,0.4234836817350106
e21640b4aea9349ad77d86d6017cb061,5cce64bf55190c8816d80129f875b351,CO.5,0.3970440285587125
e21640b4aea9349ad77d86d6017cb061,5cce64bf55190c8816d80129f875b351,CO.6,0.38599711379104823
e21640b4aea9349ad77d86d6017cb061,5cce64bf55190c8816d80129f875b351,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,61826b2435a7a079a118b0a8473a4ffa,GMD.4,0.6029313077248858
e21640b4aea9349ad77d86d6017cb061,61826b2435a7a079a118b0a8473a4ffa,CO.5,0.5845186548865327
e21640b4aea9349ad77d86d6017cb061,61826b2435a7a079a118b0a8473a4ffa,CO.6,0.6028458456755165
e21640b4aea9349ad77d86d6017cb061,61826b2435a7a079a118b0a8473a4ffa,MG.1,0.6038821289507168
e21640b4aea9349ad77d86d6017cb061,6672e613399b164cbfe36519dfc71f07,GMD.4,0.4991549396495619
e21640b4aea9349ad77d86d6017cb061,6672e613399b164cbfe36519dfc71f07,CO.5,0.48586351295394903
e21640b4aea9349ad77d86d6017cb061,6672e613399b164cbfe36519dfc71f07,CO.6,0.4774400416556879
e21640b4aea9349ad77d86d6017cb061,6672e613399b164cbfe36519dfc71f07,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,6cc3178b47d20716422c1c3f2c5fe96b,GMD.4,0.5849665594631098
e21640b4aea9349ad77d86d6017cb061,6cc3178b47d20716422c1c3f2c5fe96b,CO.5,0.5865852934160358
e21640b4aea9349ad77d86d6017cb061,6cc3178b47d20716422c1c3f2c5fe96b,CO.6,0.5811368213420899
e21640b4aea9349ad77d86d6017cb061,6cc3178b47d20716422c1c3f2c5fe96b,MG.1,0.2872194945632073
e21640b4aea9349ad77d86d6017cb061,6fb3ff8d301777e350eebeb04ef58c4a,GMD.4,0.37149135083572027
e21640b4aea9349ad77d86d6017cb061,6fb3ff8d301777e350eebeb04ef58c4a,CO.5,0.23902813195370207
e21640b4aea9349ad77d86d6017cb061,6fb3ff8d301777e350eebeb04ef58c4a,CO.6,0.29548175682917377
e21640b4aea9349ad77d86d6017cb061,6fb3ff8d301777e350eebeb04ef58c4a,MG.1,0.6157694961733615
e21640b4aea9349ad77d86d6017cb061,7460c7ca07460c8b16f7b14aff5e4d8c,GMD.4,0.39312943377870535
e21640b4aea9349ad77d86d6017cb061,7460c7ca07460c8b16f7b14aff5e4d8c,CO.5,0.3614155914613856
e21640b4aea9349ad77d86d6017cb061,7460c7ca07460c8b16f7b14aff5e4d8c,CO.6,0.3493163266236389
e21640b4aea9349ad77d86d6017cb061,7460c7ca07460c8b16f7b14aff5e4d8c,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,7be8b35ba9d4b1ad7c3d3f32b585df6f,GMD.4,0.44837398419780833
e21640b4aea9349ad77d86d6017cb061,7be8b35ba9d4b1ad7c3d3f32b585df6f,CO.5,0.42625913469165894
e21640b4aea9349ad77d86d6017cb061,7be8b35ba9d4b1ad7c3d3f32b585df6f,CO.6,0.4160751407111875
e21640b4aea9349ad77d86d6017cb061,7be8b35ba9d4b1ad7c3d3f32b585df6f,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,7e95e0d124f5d7852af4b05082db7b1c,GMD.4,0.43141037618490136
e21640b4aea9349ad77d86d6017cb061,7e95e0d124f5d7852af4b05082db7b1c,CO.5,0.42350149236718315
e21640b4aea9349ad77d86d6017cb061,7e95e0d124f5d7852af4b05082db7b1c,CO.6,0.42631626975251796
e21640b4aea9349ad77d86d6017cb061,7e95e0d124f5d7852af4b05082db7b1c,MG.1,0.6104340850039947
e21640b4aea9349ad77d86d6017cb061,7ea1d408020c8831efec76c7554e5abf,GMD.4,0.28774959514795523
e21640b4aea9349ad77d86d6017cb061,7ea1d408020c8831efec76c7554e5abf,CO.5,0.1513859286093651
e21640b4aea9349ad77d86d6017cb061,7ea1d408020c8831efec76c7554e5abf,CO.6,0.22197285107073647
e21640b4aea9349ad77d86d6017cb061,7ea1d408020c8831efec76c7554e5abf,MG.1,0.32083886861858946
e21640b4aea9349ad77d86d6017cb061,91e46c07c7105f932dadf5e732bdf1d0,GMD.4,0.616598590505709
e21640b4aea9349ad77d86d6017cb061,91e46c07c7105f932dadf5e732bdf1d0,CO.5,0.6158147842828086
e21640b4aea9349ad77d86d6017cb061,91e46c07c7105f932dadf5e732bdf1d0,CO.6,0.6193617116446498
e21640b4aea9349ad77d86d6017cb061,91e46c07c7105f932dadf5e732bdf1d0,MG.1,0.6051922597147283
e21640b4aea9349ad77d86d6017cb061,a0b74e464805c9da87a54f1eb541ecf0,GMD.4,0.4304550741226075
e21640b4aea9349ad77d86d6017cb061,a0b74e464805c9da87a54f1eb541ecf0,CO.5,0.4052267321961019
e21640b4aea9349ad77d86d6017cb061,a0b74e464805c9da87a54f1eb541ecf0,CO.6,0.39442150832054024
e21640b4aea9349ad77d86d6017cb061,a0b74e464805c9da87a54f1eb541ecf0,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,a2fa97f09291175fc3aa77a9749673d6,GMD.4,0.5332449461736598
e21640b4aea9349ad77d86d6017cb061,a2fa97f09291175fc3aa77a9749673d6,CO.5,0.5258768137229108
e21640b4aea9349ad77d86d6017cb061,a2fa97f09291175fc3aa77a9749673d6,CO.6,0.5186352073420869
e21640b4aea9349ad77d86d6017cb061,a2fa97f09291175fc3aa77a9749673d6,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,a5c3e0a06735be3f1c9f396c68be10a9,GMD.4,0.468143217791161
e21640b4aea9349ad77d86d6017cb061,a5c3e0a06735be3f1c9f396c68be10a9,CO.5,0.4494633628628537
e21640b4aea9349ad77d86d6017cb061,a5c3e0a06735be3f1c9f396c68be10a9,CO.6,0.43996474756108944
e21640b4aea9349ad77d86d6017cb061,a5c3e0a06735be3f1c9f396c68be10a9,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,a66f852274a441f4f9676b070c0c64db,GMD.4,0.6071467620169957
e21640b4aea9349ad77d86d6017cb061,a66f852274a441f4f9676b070c0c64db,CO.5,0.6643634740445491
e21640b4aea9349ad77d86d6017cb061,a66f852274a441f4f9676b070c0c64db,CO.6,0.578008618610013
e21640b4aea9349ad77d86d6017cb061,a66f852274a441f4f9676b070c0c64db,MG.1,0.6015051111388656
e21640b4aea9349ad77d86d6017cb061,b15f2a5087a673d4606ce6018525e7a0,GMD.4,0.6659418009723107
e21640b4aea9349ad77d86d6017cb061,b15f2a5087a673d4606ce6018525e7a0,CO.5,0.7068386554999531
e21640b4aea9349ad77d86d6017cb061,b15f2a5087a673d4606ce6018525e7a0,CO.6,0.6291443812361632
e21640b4aea9349ad77d86d6017cb061,b15f2a5087a673d4606ce6018525e7a0,MG.1,0.5991181702312413
e21640b4aea9349ad77d86d6017cb061,b268d12ce8397a934edad8c75983afdd,GMD.4,0.4844640944460814
e21640b4aea9349ad77d86d6017cb061,b268d12ce8397a934edad8c75983afdd,CO.5,0.46862006633678294
e21640b4aea9349ad77d86d6017cb061,b268d12ce8397a934edad8c75983afdd,CO.6,0.4596872787806554
e21640b4aea9349ad77d86d6017cb061,b268d12ce8397a934edad8c75983afdd,MG.1,0.3078998406910455
e21640b4aea9349ad77d86d6017cb061,b8f38a202d7b62fad5756326e758ab2b,GMD.4,0.4205672346349383
e21640b4aea9349ad77d86d6017cb061,b8f38a202d7b62fad5756326e758ab2b,CO.5,0.393620835462241
e21640b4aea9349ad77d86d6017cb061,b8f38a202d7b62fad5756326e758ab2b,CO.6,0.38247281051999527
e21640b4aea9349ad77d86d6017cb061,b8f38a202d7b62fad5756326e758ab2b,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,ba915e03a3635bdb819f0e6d4000c5ca,GMD.4,0.11101878115905495
e21640b4aea9349ad77d86d6017cb061,ba915e03a3635bdb819f0e6d4000c5ca,CO.5,0.07830521202787817
e21640b4aea9349ad77d86d6017cb061,ba915e03a3635bdb819f0e6d4000c5ca,CO.6,0.06978054162351488
e21640b4aea9349ad77d86d6017cb061,ba915e03a3635bdb819f0e6d4000c5ca,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,c107fca5bfaacfb2acdb4f696d639741,GMD.4,0.6342344985151788
e21640b4aea9349ad77d86d6017cb061,c107fca5bfaacfb2acdb4f696d639741,CO.5,0.6944326925534928
e21640b4aea9349ad77d86d6017cb061,c107fca5bfaacfb2acdb4f696d639741,CO.6,0.6406733576828114
e21640b4aea9349ad77d86d6017cb061,c107fca5bfaacfb2acdb4f696d639741,MG.1,0.5986069319845916
e21640b4aea9349ad77d86d6017cb061,c396e31c6edc38e39218252ebc243b3c,GMD.4,0.5364426913562281
e21640b4aea9349ad77d86d6017cb061,c396e31c6edc38e39218252ebc243b3c,CO.5,0.5296301817277588
e21640b4aea9349ad77d86d6017cb061,c396e31c6edc38e39218252ebc243b3c,CO.6,0.5224994378322063
e21640b4aea9349ad77d86d6017cb061,c396e31c6edc38e39218252ebc243b3c,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,c4374012b768c14df138b56f25018b58,GMD.4,0.523108653599854
e21640b4aea9349ad77d86d6017cb061,c4374012b768c14df138b56f25018b58,CO.5,0.47519302550026693
e21640b4aea9349ad77d86d6017cb061,c4374012b768c14df138b56f25018b58,CO.6,0.48268799215453745
e21640b4aea9349ad77d86d6017cb061,c4374012b768c14df138b56f25018b58,MG.1,0.5986773405651422
e21640b4aea9349ad77d86d6017cb061,c4e5c4626027530f46a81ff750f68b7f,GMD.4,0.4483826158451448
e21640b4aea9349ad77d86d6017cb061,c4e5c4626027530f46a81ff750f68b7f,CO.5,0.4262692661271212
e21640b4aea9349ad77d86d6017cb061,c4e5c4626027530f46a81ff750f68b7f,CO.6,0.41608557139684677
e21640b4aea9349ad77d86d6017cb061,c4e5c4626027530f46a81ff750f68b7f,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,caf081d70252877a1fdf2e72872355d0,GMD.4,0.4985602419443972
e21640b4aea9349ad77d86d6017cb061,caf081d70252877a1fdf2e72872355d0,CO.5,0.4375101358352557
e21640b4aea9349ad77d86d6017cb061,caf081d70252877a1fdf2e72872355d0,CO.6,0.4767213949613769
e21640b4aea9349ad77d86d6017cb061,caf081d70252877a1fdf2e72872355d0,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,d92de6cb8908be5916910148ab008b2c,GMD.4,0.41950699753905146
e21640b4aea9349ad77d86d6017cb061,d92de6cb8908be5916910148ab008b2c,CO.5,0.4231679036632503
e21640b4aea9349ad77d86d6017cb061,d92de6cb8908be5916910148ab008b2c,CO.6,0.3955719771936416
e21640b4aea9349ad77d86d6017cb061,d92de6cb8908be5916910148ab008b2c,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,e38cbe491d2d84c6d4cdf2ed08e78d55,GMD.4,0.5170670272168084
e21640b4aea9349ad77d86d6017cb061,e38cbe491d2d84c6d4cdf2ed08e78d55,CO.5,0.5068879074996518
e21640b4aea9349ad77d86d6017cb061,e38cbe491d2d84c6d4cdf2ed08e78d55,CO.6,0.4990854295672566
e21640b4aea9349ad77d86d6017cb061,e38cbe491d2d84c6d4cdf2ed08e78d55,MG.1,0.27566188607266534
e21640b4aea9349ad77d86d6017cb061,e7a1c28b6e31fa4ce644626262e21991,GMD.4,0.48216806708363114
e21640b4aea9349ad77d86d6017cb061,e7a1c28b6e31fa4ce644626262e21991,CO.5,0.4659250937393871
e21640b4aea9349ad77d86d6017cb061,e7a1c28b6e31fa4ce644626262e21991,CO.6,0.4569127053129213
e21640b4aea9349ad77d86d6017cb061,e7a1c28b6e31fa4ce644626262e21991,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,ea569ef5f2caa3294f865787d01bebfb,GMD.4,0.5723828121206618
e21640b4aea9349ad77d86d6017cb061,ea569ef5f2caa3294f865787d01bebfb,CO.5,0.5090664263368687
e21640b4aea9349ad77d86d6017cb061,ea569ef5f2caa3294f865787d01bebfb,CO.6,0.5659303250816247
e21640b4aea9349ad77d86d6017cb061,ea569ef5f2caa3294f865787d01bebfb,MG.1,0.6072232210385883
e21640b4aea9349ad77d86d6017cb061,ee9244078bab1b7e54aa21c9af7c9f69,GMD.4,0.5378176218800026
e21640b4aea9349ad77d86d6017cb061,ee9244078bab1b7e54aa21c9af7c9f69,CO.5,0.5312440127062106
e21640b4aea9349ad77d86d6017cb061,ee9244078bab1b7e54aa21c9af7c9f69,CO.6,0.5241609362157322
e21640b4aea9349ad77d86d6017cb061,ee9244078bab1b7e54aa21c9af7c9f69,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,eeb4ac2443dd0496ffbefa6780f4d7d4,GMD.4,0.5178898041731923
e21640b4aea9349ad77d86d6017cb061,eeb4ac2443dd0496ffbefa6780f4d7d4,CO.5,0.5078536457079531
e21640b4aea9349ad77d86d6017cb061,eeb4ac2443dd0496ffbefa6780f4d7d4,CO.6,0.5000796925932031
e21640b4aea9349ad77d86d6017cb061,eeb4ac2443dd0496ffbefa6780f4d7d4,MG.1,0.28329102757581487
e21640b4aea9349ad77d86d6017cb061,f46a2482f35a0a401bf611fd85f4339d,GMD.4,0.4936182872233052
e21640b4aea9349ad77d86d6017cb061,f46a2482f35a0a401bf611fd85f4339d,CO.5,0.47209522896380557
e21640b4aea9349ad77d86d6017cb061,f46a2482f35a0a401bf611fd85f4339d,CO.6,0.4707494206408043
e21640b4aea9349ad77d86d6017cb061,f46a2482f35a0a401bf611fd85f4339d,MG.1,0.6144011325973371
e21640b4aea9349ad77d86d6017cb061,f56eef88a0f83f726712b0fecbc81552,GMD.4,0.7062285406803661
e21640b4aea9349ad77d86d6017cb061,f56eef88a0f83f726712b0fecbc81552,CO.5,0.7830437277054222
e21640b4aea9349ad77d86d6017cb061,f56eef88a0f83f726712b0fecbc81552,CO.6,0.7276726515471875
e21640b4aea9349ad77d86d6017cb061,f56eef88a0f83f726712b0fecbc81552,MG.1,0.6090970412780097
e21640b4aea9349ad77d86d6017cb061,f780fb1266b2137865259660adcf0b0a,GMD.4,0.44779715778165835
e21640b4aea9349ad77d86d6017cb061,f780fb1266b2137865259660adcf0b0a,CO.5,0.4255820820526524
e21640b4aea9349ad77d86d6017cb061,f780fb1266b2137865259660adcf0b0a,CO.6,0.4153780901028577
e21640b4aea9349ad77d86d6017cb061,f780fb1266b2137865259660adcf0b0a,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,fa5c548b7886cc9a4a03da68cb414905,GMD.4,0.4279838216725518
e21640b4aea9349ad77d86d6017cb061,fa5c548b7886cc9a4a03da68cb414905,CO.5,0.4306743465565822
e21640b4aea9349ad77d86d6017cb061,fa5c548b7886cc9a4a03da68cb414905,CO.6,0.42062076381202296
e21640b4aea9349ad77d86d6017cb061,fa5c548b7886cc9a4a03da68cb414905,MG.1,0.28852474042788107
e21640b4aea9349ad77d86d6017cb061,fb504c1409250aaef610c9d9b7306e18,GMD.4,0.466579621570465
e21640b4aea9349ad77d86d6017cb061,fb504c1409250aaef610c9d9b7306e18,CO.5,0.44762808466143433
e21640b4aea9349ad77d86d6017cb061,fb504c1409250aaef610c9d9b7306e18,CO.6,0.43807526111195466
e21640b4aea9349ad77d86d6017cb061,fb504c1409250aaef610c9d9b7306e18,MG.1,0.5321201991748258
e21640b4aea9349ad77d86d6017cb061,fb72fa38101a46d8857571aec0be9ce0,GMD.4,0.4245690536056418
e21640b4aea9349ad77d86d6017cb061,fb72fa38101a46d8857571aec0be9ce0,CO.5,0.39831798874628355
e21640b4aea9349ad77d86d6017cb061,fb72fa38101a46d8857571aec0be9ce0,CO.6,0.3873087026876477
e21640b4aea9349ad77d86d6017cb061,fb72fa38101a46d8857571aec0be9ce0,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,GMD.4,0.3734105356178906
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,CO.5,0.4058800727946385
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,CO.6,0.3938959053012085
e6af7d42084352a39449e6d0a09b18cd,00f86c5fc28e8d326cdae17ea97c7387,MG.1,0.4735527763723201
e6af7d42084352a39449e6d0a09b18cd,031395e5e53450933d46c8646ae4ee27,GMD.4,0.487026173701934
e6af7d42084352a39449e6d0a09b18cd,031395e5e53450933d46c8646ae4ee27,CO.5,0.4716273185585119
e6af7d42084352a39449e6d0a09b18cd,031395e5e53450933d46c8646ae4ee27,CO.6,0.46278335561396217
e6af7d42084352a39449e6d0a09b18cd,031395e5e53450933d46c8646ae4ee27,MG.1,0.2989334740867831
e6af7d42084352a39449e6d0a09b18cd,049217092f0cf180df6272f85c8144b1,GMD.4,0.7812112580362609
e6af7d42084352a39449e6d0a09b18cd,049217092f0cf180df6272f85c8144b1,CO.5,0.8177035130904792
e6af7d42084352a39449e6d0a09b18cd,049217092f0cf180df6272f85c8144b1,CO.6,0.7968261327182928
e6af7d42084352a39449e6d0a09b18cd,049217092f0cf180df6272f85c8144b1,MG.1,0.502389801129606
e6af7d42084352a39449e6d0a09b18cd,04efb31113020a35abc57f18b7c92b34,GMD.4,0.8973758524980213
e6af7d42084352a39449e6d0a09b18cd,04efb31113020a35abc57f18b7c92b34,CO.5,0.9604410128016703
e6af7d42084352a39449e6d0a09b18cd,04efb31113020a35abc57f18b7c92b34,CO.6,0.9427110764710582
e6af7d42084352a39449e6d0a09b18cd,04efb31113020a35abc57f18b7c92b34,MG.1,0.8069242220029496
e6af7d42084352a39449e6d0a09b18cd,09c0fd63d10090d7503972218cf4bfc3,GMD.4,0.6678770054142938
e6af7d42084352a39449e6d0a09b18cd,09c0fd63d10090d7503972218cf4bfc3,CO.5,0.7071581032532346
e6af7d42084352a39449e6d0a09b18cd,09c0fd63d10090d7503972218cf4bfc3,CO.6,0.6390234041759644
e6af7d42084352a39449e6d0a09b18cd,09c0fd63d10090d7503972218cf4bfc3,MG.1,0.491014355880831
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,GMD.4,0.9263849755848658
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,CO.5,0.9401827960850249
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,CO.6,0.9269359470085944
e6af7d42084352a39449e6d0a09b18cd,0d35fa2868a21199e36b159b49ae6aad,MG.1,0.791461967306063
e6af7d42084352a39449e6d0a09b18cd,0f099d5808edc0d9345318303a996602,GMD.4,0.44779207236226715
e6af7d42084352a39449e6d0a09b18cd,0f099d5808edc0d9345318303a996602,CO.5,0.5207792005755687
e6af7d42084352a39449e6d0a09b18cd,0f099d5808edc0d9345318303a996602,CO.6,0.5696468422113535
e6af7d42084352a39449e6d0a09b18cd,0f099d5808edc0d9345318303a996602,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,10b6d08eea990eacf342c323080e83f5,GMD.4,0.7913847221516914
e6af7d42084352a39449e6d0a09b18cd,10b6d08eea990eacf342c323080e83f5,CO.5,0.8345591965499364
e6af7d42084352a39449e6d0a09b18cd,10b6d08eea990eacf342c323080e83f5,CO.6,0.8169322235007794
e6af7d42084352a39449e6d0a09b18cd,10b6d08eea990eacf342c323080e83f5,MG.1,0.47357167422807533
e6af7d42084352a39449e6d0a09b18cd,10db62423210c1642e3d793303d2a081,GMD.4,0.3676888093050371
e6af7d42084352a39449e6d0a09b18cd,10db62423210c1642e3d793303d2a081,CO.5,0.34568061460999067
e6af7d42084352a39449e6d0a09b18cd,10db62423210c1642e3d793303d2a081,CO.6,0.3185732776418976
e6af7d42084352a39449e6d0a09b18cd,10db62423210c1642e3d793303d2a081,MG.1,0.2425899333615175
e6af7d42084352a39449e6d0a09b18cd,113d1b7d0977122f5962fa123325c015,GMD.4,0.8326867449584033
e6af7d42084352a39449e6d0a09b18cd,113d1b7d0977122f5962fa123325c015,CO.5,0.8619781044877562
e6af7d42084352a39449e6d0a09b18cd,113d1b7d0977122f5962fa123325c015,CO.6,0.8461069819435614
e6af7d42084352a39449e6d0a09b18cd,113d1b7d0977122f5962fa123325c015,MG.1,0.4958204672586596
e6af7d42084352a39449e6d0a09b18cd,12c90b2d277f87dffd14e56879987369,GMD.4,0.43424903752902605
e6af7d42084352a39449e6d0a09b18cd,12c90b2d277f87dffd14e56879987369,CO.5,0.4096799140627628
e6af7d42084352a39449e6d0a09b18cd,12c90b2d277f87dffd14e56879987369,CO.6,0.399006222935513
e6af7d42084352a39449e6d0a09b18cd,12c90b2d277f87dffd14e56879987369,MG.1,0.07511543680519638
e6af7d42084352a39449e6d0a09b18cd,1552ddb0e271a09b410dcd36ad33768c,GMD.4,0.4523091578815254
e6af7d42084352a39449e6d0a09b18cd,1552ddb0e271a09b410dcd36ad33768c,CO.5,0.43087806276588414
e6af7d42084352a39449e6d0a09b18cd,1552ddb0e271a09b410dcd36ad33768c,CO.6,0.42083049714653725
e6af7d42084352a39449e6d0a09b18cd,1552ddb0e271a09b410dcd36ad33768c,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,1c727a6e8a2e5c5a98471503c322d1b4,GMD.4,0.614166966309939
e6af7d42084352a39449e6d0a09b18cd,1c727a6e8a2e5c5a98471503c322d1b4,CO.5,0.6208594042441549
e6af7d42084352a39449e6d0a09b18cd,1c727a6e8a2e5c5a98471503c322d1b4,CO.6,0.6164232797742718
e6af7d42084352a39449e6d0a09b18cd,1c727a6e8a2e5c5a98471503c322d1b4,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,1f32ee4bde190b6194c8d956ef958987,GMD.4,0.908639081939347
e6af7d42084352a39449e6d0a09b18cd,1f32ee4bde190b6194c8d956ef958987,CO.5,0.9790699429273134
e6af7d42084352a39449e6d0a09b18cd,1f32ee4bde190b6194c8d956ef958987,CO.6,0.9615418625976915
e6af7d42084352a39449e6d0a09b18cd,1f32ee4bde190b6194c8d956ef958987,MG.1,1.0
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,GMD.4,0.3296731927854999
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,CO.5,0.3781613637834296
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,CO.6,0.3665567154967415
e6af7d42084352a39449e6d0a09b18cd,1f53831aa8207f7fa53432515a1e6752,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,GMD.4,0.5278203454125144
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,CO.5,0.4704765590546885
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,CO.6,0.5120799921947979
e6af7d42084352a39449e6d0a09b18cd,260b88947a587ebbb88ab3988c0cc484,MG.1,0.6957836456088412
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,GMD.4,0.7067189607755932
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,CO.5,0.7782683806659961
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,CO.6,0.7546460793212344
e6af7d42084352a39449e6d0a09b18cd,263c55cbe89c59d5374540a90c0e9425,MG.1,0.6147592342989471
e6af7d42084352a39449e6d0a09b18cd,2adf7f3a2239344ded1b5c1f960b1e9e,GMD.4,0.4416524756602636
e6af7d42084352a39449e6d0a09b18cd,2adf7f3a2239344ded1b5c1f960b1e9e,CO.5,0.41836973336391786
e6af7d42084352a39449e6d0a09b18cd,2adf7f3a2239344ded1b5c1f960b1e9e,CO.6,0.4079527117034088
e6af7d42084352a39449e6d0a09b18cd,2adf7f3a2239344ded1b5c1f960b1e9e,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,2b0af0935243bf6aa00b6f7be5fdbabc,GMD.4,0.6116663733057685
e6af7d42084352a39449e6d0a09b18cd,2b0af0935243bf6aa00b6f7be5fdbabc,CO.5,0.6524476511476731
e6af7d42084352a39449e6d0a09b18cd,2b0af0935243bf6aa00b6f7be5fdbabc,CO.6,0.6134015043736647
e6af7d42084352a39449e6d0a09b18cd,2b0af0935243bf6aa00b6f7be5fdbabc,MG.1,0.616224132910885
e6af7d42084352a39449e6d0a09b18cd,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,GMD.4,0.7712039679013721
e6af7d42084352a39449e6d0a09b18cd,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,CO.5,0.8038913236916214
e6af7d42084352a39449e6d0a09b18cd,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,CO.6,0.7858149477442602
e6af7d42084352a39449e6d0a09b18cd,2f0ac5ad17c9aa0ab1a3a01e8fea4ea8,MG.1,0.75340317048378
e6af7d42084352a39449e6d0a09b18cd,2fc80637fca670560429037eb31234b6,GMD.4,0.5221384060687647
e6af7d42084352a39449e6d0a09b18cd,2fc80637fca670560429037eb31234b6,CO.5,0.45266447800547166
e6af7d42084352a39449e6d0a09b18cd,2fc80637fca670560429037eb31234b6,CO.6,0.44668044320047595
e6af7d42084352a39449e6d0a09b18cd,2fc80637fca670560429037eb31234b6,MG.1,0.29099051592037944
e6af7d42084352a39449e6d0a09b18cd,34df13a769b46a72178b5495e12030ff,GMD.4,0.5152256574859387
e6af7d42084352a39449e6d0a09b18cd,34df13a769b46a72178b5495e12030ff,CO.5,0.504726591372708
e6af7d42084352a39449e6d0a09b18cd,34df13a769b46a72178b5495e12030ff,CO.6,0.49686027507514835
e6af7d42084352a39449e6d0a09b18cd,34df13a769b46a72178b5495e12030ff,MG.1,0.5321201991748258
e6af7d42084352a39449e6d0a09b18cd,3d992da5acb90d3c9b53b9684d648306,GMD.4,0.8927635047654051
e6af7d42084352a39449e6d0a09b18cd,3d992da5acb90d3c9b53b9684d648306,CO.5,0.9016902419035864
e6af7d42084352a39449e6d0a09b18cd,3d992da5acb90d3c9b53b9684d648306,CO.6,0.887223301340719
e6af7d42084352a39449e6d0a09b18cd,3d992da5acb90d3c9b53b9684d648306,MG.1,0.7348918048655307
e6af7d42084352a39449e6d0a09b18cd,48e2fa8526344763b562fc7318987b5f,GMD.4,0.6579616740448291
e6af7d42084352a39449e6d0a09b18cd,48e2fa8526344763b562fc7318987b5f,CO.5,0.5683906631964166
